단일/복합,DUR성분명,DUR유형,제형,금기 또는 주의내용,비고
단일,파조파닙,용량주의,정제,800,800
단일,팜프리딘,용량주의,필름코팅정,20밀리그램,20밀리그램
단일,페니실린지 칼륨,용량주의,용액용분말주사제,"Penicillin G로 2,400만 단위","Penicillin G로 2,400만 단위"
단일,플레릭사포르,용량주의,용액주사제,40밀리그램,40밀리그램
단일,플루티카손프로피오네이트,용량주의,"정량흡입제, 현탁액제,정량현탁분무제,피부크림제",400마이크로그램,400마이크로그램
단일,데소니드,투여기간주의,"피부크림제,피부로션제",14일,
단일,데속시메타손,투여기간주의,"연고,겔,피부로션제",28일,
단일,디노프로스톤,투여기간주의,"질정,질좌제, 서방성",2일,
단일,로테프레드놀 에타보네이트,투여기간주의,현탁액점안제,14일,
단일,메노트로핀 에이치피,투여기간주의,용액용동결건조분말주사제,"무배란증:12일, 난포과자극유도:20일",
단일,시클로피록스,투여기간주의,"겔,라카",180일,
단일,아니둘라펀진,투여기간주의,용액용동결건조분말주사제,35일,
단일,에키나시아엑스,투여기간주의,"정제,액제,산제",56일,
단일,이미퀴모드,투여기간주의,크림,112일,
단일,클로베타손 부티레이트,투여기간주의,"피부크림제,피부연고제",21일,
단일,클로베타솔 프로피오네이트,투여기간주의,"피부로션제,샴푸,일반액상분무제",28일,
복합,클로베타솔 프로피오네이트/네오마이신/니스타틴,투여기간주의,피부연고제,28일,
단일,클로베타솔 프로피오네이트,투여기간주의,"피부크림제,피부연고제,피부현탁액제",14일,
복합,키실로메타졸린/클로르페니라민,투여기간주의,일반액상분무제,7일,
단일,키실로메타졸린,투여기간주의,일반액상분무제,7일,
단일,톨밥탄,투여기간주의,정제,30일,
단일,페나조피리딘,투여기간주의,정제,2일,
단일,펠라고니움시도이데스,투여기간주의,"정제,시럽",21일,
복합,푸시딘산/히드로코르티손,투여기간주의,"연고,크림",14일,
단일,프레드니카르베이트,투여기간주의,"연고,크림,피부로션제,피부액제",28일,
단일,플레릭사포르,투여기간주의,용액주사제,4일,
단일,겜피브로질 - 다사부비르,병용금기,,,
단일,겜피브로질 - 셀렉시팍,병용금기,,,
단일,메토트렉세이트 - 아산화질소,병용금기,,,
복합,에티닐에스트라디올/드로스피레논 - 옴비타스비르,병용금기,,,
복합,에티닐에스트라디올/시프로테론 - 옴비타스비르,병용금기,,,
단일,에티닐에스트라디올 - 옴비타스비르,병용금기,,,
복합,에티닐에스트라디올/레보노르게스트렐 - 옴비타스비르,병용금기,,,
복합,에티닐에스트라디올/게스토덴 - 옴비타스비르,병용금기,,,
복합,에티닐에스트라디올/데소게스트렐 - 옴비타스비르,병용금기,,,
복합,엘바스비르/그라조프레비르 - 아타자나비르,병용금기,,,
복합,엘바스비르/그라조프레비르 - 카르바마제핀,병용금기,,,
복합,엘바스비르/그라조프레비르 - 세인트존스워트,병용금기,,,
복합,엘바스비르/그라조프레비르 - 사이클로스포린,병용금기,,,
복합,엘바스비르/그라조프레비르 - 로피나비르,병용금기,,,
복합,엘바스비르/그라조프레비르 - 에파비렌즈,병용금기,,,
복합,엘바스비르/그라조프레비르 - 리팜피신,병용금기,,,
복합,엘바스비르/그라조프레비르 - 다루나비르,병용금기,,,
복합,엘바스비르/그라조프레비르 - 페니토인,병용금기,,,
단일,아캄프로세이트,특정연령대금기,정제,65세 이상,
단일,트라마돌,특정연령대금기,"캡슐,서방정,발포정,용액주사제,서방성캡슐제, 펠렛",12세 미만,
복합,트라마돌/아세트아미노펜,특정연령대금기,"정제,서방정",12세 미만,
단일,2-데옥시-2-플루오로-디-글루코스 (18F),임부금기,,2등급,
단일,3-요오도벤질구아니딘(131I),임부금기,,1등급,
단일,6베타-요오도메틸-19-노르코레스트-5(10)-엔-3베타-올(131I),임부금기,,1등급,
단일,N-(3-플루오로프로필)-2베타-카르복시-메톡시-3베타-(4-[123]아이오도페닐)-트로판,임부금기,,1등급,
단일,N-이소프로필-4-요오도암페타민(123I),임부금기,,1등급,
단일,날트랙손,임부금기,,2등급,
복합,날트랙손/부프로피온염산염,임부금기,,1등급,
단일,다베포에틴알파,임부금기,,2등급,
단일,동결건조 비씨지백신,임부금기,,1등급,
단일,디노프로스톤,임부금기,,1등급,
단일,디메르캅토숙신산,임부금기,,2등급,
단일,디에틸프로피온,임부금기,,1등급,
단일,라듐 염화물(223Ra),임부금기,,1등급,
단일,레보부피바카인,임부금기,,2등급,
단일,레보설피리드,임부금기,,2등급,
단일,루트로핀 알파,임부금기,,1등급,
단일,리토드린,임부금기,,2등급,
단일,린단,임부금기,,2등급,
단일,마이파머티드,임부금기,,2등급,
단일,마진돌,임부금기,,1등급,
단일,메르티아티드,임부금기,,2등급,
단일,메브로페닌,임부금기,,2등급,
단일,메틸렌디포스폰산,임부금기,,2등급,
복합,몰리브덴산나트륨 (99Mo)/과테크네튬산나트륨 (99mTc),임부금기,,2등급,
단일,바리시티닙,임부금기,,2등급,
단일,반데타닙,임부금기,,2등급,
단일,백시니아 생바이러스,임부금기,,1등급,
단일,베시포비르디피복실말레산염,임부금기,,2등급,
단일,베티아티드,임부금기,,2등급,
단일,부피바카인,임부금기,,2등급,
단일,불활화한탄바이러스(바이러스주:ROK 84/105),임부금기,,2등급,
단일,비씨지(Tice균주),임부금기,,1등급,
단일,설프로스톤,임부금기,,1등급,
단일,세보플루란,임부금기,,2등급,
단일,소마토스타틴,임부금기,,2등급,
단일,소마트로핀,임부금기,,2등급,
단일,시트르산갈륨(67Ga),임부금기,,2등급,
단일,아나그렐리드,임부금기,,2등급,
단일,아질사르탄 메독소밀칼륨,임부금기,,2등급,
단일,아테졸리주맙,임부금기,,2등급,
단일,아프레밀라스트,임부금기,,1등급,
단일,알리로쿠맙,임부금기,,2등급,
단일,알파트라디올,임부금기,,2등급,
단일,알푸조신,임부금기,,2등급,
단일,암모니아,임부금기,,2등급,
단일,약독바리셀라조스터생바이러스(약독수두생바이러스),임부금기,,1등급,
복합,약독인플루엔자생바이러스A형(H1N1)/약독인플루엔자 생바이러스 A형 (H3N2)/약독인플루엔자 생바이러스 B형,임부금기,,1등급,
단일,약독일본뇌염생바이러스,임부금기,,1등급,
단일,약독일본뇌염생바이러스,임부금기,,1등급,
복합,약독홍역생바이러스/약독유행성이하선염생바이러스/약독풍진생바이러스,임부금기,,1등급,
단일,에데트산크롬,임부금기,,2등급,
단일,에리스로포이에틴,임부금기,,2등급,
단일,에볼로쿠맙,임부금기,,2등급,
단일,에쿨리주맙,임부금기,,2등급,
단일,에토노게스트렐,임부금기,,1등급,
단일,에프도파(18F),임부금기,,2등급,
단일,엑사메타짐,임부금기,,2등급,
단일,엔잘루타마이드,임부금기,,1등급,
복합,엘바스비르/그라조프레비르,임부금기,,2등급,
단일,염화이트리움(90Y),임부금기,,2등급,
단일,염화칼륨(201TI),임부금기,,2등급,
단일,오르리스타트,임부금기,,1등급,
단일,오시머티닙,임부금기,,2등급,
단일,옥시드론산이나트륨,임부금기,,2등급,
단일,옥트레오티드,임부금기,,2등급,
복합,옴비타스비르/파리타프레비르/리토나비르,임부금기,,2등급,
단일,우레아 (14C),임부금기,,2등급,
단일,은행엽엑스,임부금기,,2등급,
단일,익세키주맙,임부금기,,2등급,
단일,인유두종바이러스,임부금기,,2등급,
단일,장티푸스 Ty21a주생균,임부금기,,1등급,
단일,정제불활화인플루엔자바이러스항원 (H5N1),임부금기,,2등급,
단일,카르베토신,임부금기,,1등급,
단일,카르필조밉,임부금기,,2등급,
단일,코리오고나도트로핀알파,임부금기,,1등급,
단일,크롬산나트륨,임부금기,,2등급,
단일,탐스로신,임부금기,,2등급,
단일,테라조신,임부금기,,2등급,
단일,테리파라타이드,임부금기,,2등급,
단일,테리플루노미드,임부금기,,1등급,
단일,테트라키스(2-메톡시이소부틸이소니트릴)구리(I)테트라플루오로보레이트,임부금기,,2등급,
단일,테트로포스민,임부금기,,2등급,
단일,톨터로딘,임부금기,,2등급,
단일,파노비노스타트,임부금기,,2등급,
단일,펜디메트라진타르타르산염,임부금기,,1등급,
단일,펜터민,임부금기,,1등급,
단일,펜테트산,임부금기,,2등급,
단일,프레드니손,임부금기,,2등급,
단일,플루오르화나트륨(18F),임부금기,,2등급,
단일,피로인산나트륨,임부금기,,2등급,
단일,피트산나트륨,임부금기,,2등급,
단일,아질사르탄 메독소밀칼륨,용량주의,정제,아질사르탄메독소밀 80밀리그램,아질사르탄메독소밀 80밀리그램
단일,다비가트란에텍실레이트 - 리팜피신,병용금기,,,
단일,다비가트란에텍실레이트 - 리팜피신,병용금기,,,
단일,다비가트란에텍실레이트 - 리팜피신,병용금기,,,
단일,다비가트란에텍실레이트 - 리팜피신,병용금기,,,
단일,다비가트란에텍실레이트 - 케토코나졸,병용금기,,,
단일,다비가트란에텍실레이트 - 카르바마제핀,병용금기,,,
단일,다비가트란에텍실레이트 - 세인트존스워트,병용금기,,,
단일,다비가트란에텍실레이트 - 페니토인,병용금기,,,
단일,란소프라졸 - 넬피나비어,병용금기,,,
단일,설트랄린 - 리네졸리드,병용금기,,,
복합,아토르바스타틴/이르베사르탄 - 푸시딘산,병용금기,,,
단일,아토르바스타틴 - 푸시딘산,병용금기,,,
복합,아토르바스타틴/암로디핀 - 푸시딘산,병용금기,,,
복합,아토르바스타틴/에제티미브 - 푸시딘산,병용금기,,,
복합,에스오메프라졸/나프록센 - 엠트리시타빈,병용금기,,,
복합,에스오메프라졸/나프록센 - 릴피비린,병용금기,,,
단일,에스판토프라졸 - 넬피나비어,병용금기,,,
복합,오메프라졸/탄산수소나트륨 - 엠트리시타빈,병용금기,,,
복합,오메프라졸/탄산수소나트륨 - 릴피비린,병용금기,,,
단일,옥시메타졸린 - 클로미프라민,병용금기,,,
단일,옥시메타졸린 - 아미트리프틸린,병용금기,,,
단일,옥시메타졸린 - 도티에핀,병용금기,,,
단일,옥시메타졸린 - 독세핀,병용금기,,,
단일,옥시메타졸린 - 이미프라민,병용금기,,,
단일,옥시메타졸린 - 노르트립틸린,병용금기,,,
단일,옥시메타졸린 - 아목사핀,병용금기,,,
단일,이트라코나졸 - 티카그렐러,병용금기,,,
단일,클래리트로마이신 - 콜키신,병용금기,,,
단일,클래리트로마이신 - 콜키신,병용금기,,,
단일,판토프라졸 - 넬피나비어,병용금기,,,
단일,팔보시클립 - 클래리트로마이신,병용금기,,,
단일,팔보시클립 - 이트라코나졸,병용금기,,,
단일,팔보시클립 - 포사코나졸,병용금기,,,
단일,팔보시클립 - 로피나비르,병용금기,,,
단일,팔보시클립 - 넬피나비어,병용금기,,,
단일,팔보시클립 - 리토나비르,병용금기,,,
단일,팔보시클립 - 엔잘루타마이드,병용금기,,,
단일,팔보시클립 - 리팜피신,병용금기,,,
단일,팔보시클립 - 케토코나졸,병용금기,,,
단일,팔보시클립 - 인디나빌,병용금기,,,
단일,팔보시클립 - 카르바마제핀,병용금기,,,
단일,팔보시클립 - 페니토인,병용금기,,,
단일,팔보시클립 - 세인트존스워트,병용금기,,,
단일,팔보시클립 - 보리코나졸,병용금기,,,
단일,히드록시진 - 할로페리돌,병용금기,,,
단일,히드록시진 - 레보플록사신,병용금기,,,
단일,히드록시진 - 메플로퀸,병용금기,,,
단일,히드록시진 - 목시플록사신,병용금기,,,
단일,히드록시진 - 펜타미딘,병용금기,,,
